postcode,postcodelat,postcodelong,lsoacode,lsoaname,lsoalat,lsoalong,IMD-rank
B19 3LB,52.487417,-1.902609,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3HE,52.488947,-1.905344,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3SG,52.487494,-1.89794,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3RR,52.490264,-1.900069,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3AU,52.493344,-1.905806,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3SH,52.488472,-1.895685,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3RS,52.490375,-1.903191,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3JY,52.488074,-1.904198,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3NB,52.492249,-1.897325,E01008914,Birmingham 050C,52.4901,-1.89888,979
B6 4EH,52.491527,-1.894632,E01008914,Birmingham 050C,52.4901,-1.89888,979
B6 4HP,52.490836,-1.8959,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3PU,52.488161,-1.900589,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3PA,52.490135,-1.896535,E01008914,Birmingham 050C,52.4901,-1.89888,979
B4 6HU,52.486588,-1.900181,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3XP,52.492567,-1.901979,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3TS,52.488367,-1.898939,E01008914,Birmingham 050C,52.4901,-1.89888,979
B4 6HA,52.486074,-1.899151,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3PB,52.49161,-1.896193,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3LE,52.487219,-1.902476,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3HH,52.488802,-1.903931,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3SJ,52.487647,-1.898647,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3NX,52.491889,-1.897473,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3ND,52.49243,-1.8984,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3JG,52.490394,-1.904811,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3QL,52.489113,-1.899483,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3XQ,52.491696,-1.902717,E01008914,Birmingham 050C,52.4901,-1.89888,979
B19 3AX,52.493344,-1.905806,E01008914,Birmingham 050C,52.4901,-1.89888,979
B16 9LN,52.473413,-1.950308,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9PL,52.47211,-1.951193,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LP,52.475355,-1.949953,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LQ,52.472703,-1.951384,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9JS,52.474464,-1.948261,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LR,52.474186,-1.950675,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NQ,52.473107,-1.948454,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9JT,52.473673,-1.948688,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LS,52.47245,-1.948351,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9PQ,52.471379,-1.944702,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3NJ,52.469813,-1.940994,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3UP,52.47167,-1.952459,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3XD,52.471804,-1.950428,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3NL,52.470182,-1.941391,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NA,52.471918,-1.944745,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3UR,52.471652,-1.95165,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NB,52.472099,-1.947395,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3US,52.470995,-1.95034,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LY,52.471918,-1.943479,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3XH,52.471228,-1.948794,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NE,52.473107,-1.948454,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LG,52.472442,-1.949323,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NF,52.473107,-1.948454,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B17 8ND,52.472974,-1.952752,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LH,52.473324,-1.951191,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NG,52.473107,-1.948454,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NH,52.474285,-1.950189,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LJ,52.474295,-1.951338,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3PS,52.470246,-1.94407,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9PH,52.471416,-1.947337,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NJ,52.472927,-1.949484,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9LL,52.475634,-1.950394,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B15 3PU,52.471351,-1.942317,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B16 9NL,52.47281,-1.948734,E01008989,Birmingham 064D,52.47242,-1.94828,9768
B20 3BJ,52.51577,-1.901117,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3JG,52.514647,-1.902195,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3JH,52.514154,-1.903228,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3BN,52.514428,-1.898482,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DN,52.513994,-1.895536,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3JJ,52.514937,-1.904257,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3BP,52.515338,-1.900838,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3ED,52.511313,-1.892979,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 2QH,52.515898,-1.90374,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3EE,52.511602,-1.894437,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DP,52.513041,-1.895568,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 2QJ,52.515684,-1.906127,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DR,52.512851,-1.893594,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3BT,52.515714,-1.899083,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 2QL,52.515187,-1.902945,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DS,52.513534,-1.893386,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3BU,52.514897,-1.90019,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DT,52.512132,-1.893596,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DU,52.512365,-1.892829,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3JQ,52.514899,-1.902327,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3BW,52.514614,-1.894606,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B42 2SS,52.515956,-1.898272,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DB,52.514214,-1.900059,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3BX,52.514134,-1.901459,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 2QQ,52.516151,-1.904977,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DX,52.513308,-1.892679,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3HA,52.514264,-1.895079,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DD,52.513163,-1.901653,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3DY,52.511564,-1.892728,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3AS,52.513986,-1.896671,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B42 2TN,52.515309,-1.898303,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B20 3NU,52.515026,-1.903756,E01009051,Birmingham 033A,52.51451,-1.89889,3525
B11 3FD,52.44665,-1.846141,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EA,52.446062,-1.8432,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DL,52.446468,-1.844185,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EB,52.444957,-1.843484,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EW,52.44541,-1.846454,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3ED,52.443276,-1.843754,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EE,52.444786,-1.844073,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DP,52.444722,-1.83604,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EZ,52.44958,-1.845366,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EF,52.44333,-1.844357,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3FP,52.446587,-1.845803,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3FQ,52.446577,-1.845494,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EH,52.44405,-1.84484,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3FR,52.446559,-1.845347,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DT,52.443193,-1.842416,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3QU,52.446591,-1.841962,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DU,52.445026,-1.841806,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B28 8SP,52.442599,-1.841829,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3EL,52.445382,-1.84591,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DY,52.443428,-1.843004,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B28 8ST,52.44254,-1.84489,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DE,52.445501,-1.847219,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3JA,52.446818,-1.844124,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DZ,52.445162,-1.842424,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B28 8SU,52.442758,-1.84639,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3JB,52.447078,-1.843653,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3HY,52.447374,-1.84299,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B28 8SW,52.444026,-1.84003,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3HE,52.448382,-1.84381,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3FG,52.446587,-1.845803,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3ER,52.446282,-1.846348,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3FH,52.446587,-1.845803,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3DJ,52.445347,-1.839981,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B11 3FN,52.44665,-1.846141,E01009014,Birmingham 090A,52.44516,-1.84245,3547
B24 9TA,52.515162,-1.825934,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PD,52.515719,-1.819639,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SL,52.515596,-1.828025,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9TB,52.5143,-1.826674,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9RX,52.511915,-1.83159,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9HL,52.50862,-1.815808,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NH,52.517334,-1.829668,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QP,52.510841,-1.82825,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PG,52.516565,-1.820638,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PH,52.516899,-1.821299,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SP,52.5163,-1.82954,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NJ,52.517436,-1.825866,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9FP,52.508731,-1.82369,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QR,52.510686,-1.826615,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9GZ,52.510606,-1.815535,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SR,52.516765,-1.828005,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 8DL,52.507599,-1.831033,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NL,52.516787,-1.824557,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QT,52.511359,-1.819746,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SS,52.51679,-1.826871,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PL,52.514363,-1.815327,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9ST,52.51589,-1.82599,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 8DN,52.510089,-1.830537,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NN,52.515545,-1.823751,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 0RZ,52.517816,-1.815666,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QB,52.517384,-1.804099,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SU,52.515981,-1.827006,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PN,52.516946,-1.816805,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 8DP,52.507349,-1.832139,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NP,52.517163,-1.823421,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QE,52.515789,-1.812668,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PP,52.516076,-1.817869,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SX,52.51651,-1.825899,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NR,52.516541,-1.822421,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9FD,52.510033,-1.811308,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PQ,52.514724,-1.816003,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SY,52.515602,-1.825814,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NS,52.516468,-1.821478,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9FE,52.510033,-1.811308,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QG,52.514027,-1.812558,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PR,52.514913,-1.81615,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9SZ,52.515465,-1.824606,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NT,52.51583,-1.822055,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9FF,52.510033,-1.811308,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 0RL,52.517394,-1.816007,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9HY,52.511359,-1.819746,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NU,52.514791,-1.8243,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9HF,52.509136,-1.818664,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QJ,52.512069,-1.825828,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PU,52.514509,-1.81655,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NW,52.516317,-1.823144,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PB,52.515515,-1.815764,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NX,52.513976,-1.826499,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9QL,52.510988,-1.830651,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9PW,52.513548,-1.817305,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9NY,52.515236,-1.821483,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 8DE,52.51109,-1.832964,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B24 9JH,52.51069,-1.817332,E01009102,Birmingham 028D,52.51243,-1.81907,2230
B34 6ED,52.493313,-1.80135,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6AG,52.492949,-1.809291,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6EE,52.492752,-1.804077,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6EG,52.493689,-1.805693,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6BT,52.495647,-1.80455,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6EH,52.494135,-1.803526,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6BU,52.495673,-1.803858,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6DT,52.495517,-1.802062,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6DU,52.494122,-1.806192,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6AN,52.494782,-1.808723,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6DX,52.494639,-1.80401,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6DY,52.495327,-1.801135,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6AS,52.494896,-1.807249,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6BJ,52.493019,-1.808303,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6BL,52.495703,-1.805684,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B34 6EB,52.493494,-1.801865,E01009089,Birmingham 042D,52.49339,-1.80447,11335
B13 9BZ,52.448177,-1.875342,E01009390,Birmingham 093C,52.44675,-1.8771,1680
